FLT_NUM,DD,B,C,D,E,G,H,I,J,K,L,M,N,O,P,Q,R,T,U,V,X,Y,Z,CT,YT,TT,SORG,SDST,DemCluster,HLDate,HCBuy
1175,2019-03-12,0.0,0.0,1.0,21.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,26.0,2.0,0.0,10.0,33.0,11.0,3.0,0.0,1.0,6.0,2.0,11.0,113.0,124.0,ASF,SVO,1,10,0
1125,2019-03-12,0.0,0.0,8.0,45.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,60.0,3.0,0.0,16.0,0.0,30.0,0.0,0.0,6.0,2.0,0.0,16.0,166.0,182.0,AER,SVO,2,35,1
1136,2019-03-12,0.0,0.0,2.0,45.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,61.0,4.0,0.0,9.0,16.0,18.0,0.0,0.0,3.0,1.0,0.0,8.0,162.0,170.0,SVO,AER,2,21,0
1127,2019-03-12,0.0,0.0,1.0,48.0,0.0,5.0,0.0,13.0,0.0,1.0,0.0,48.0,6.0,0.0,1.0,0.0,25.0,0.0,0.0,9.0,1.0,0.0,20.0,138.0,158.0,AER,SVO,2,20,0
1141,2019-03-12,1.0,0.0,1.0,43.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,6.0,0.0,17.0,0.0,21.0,0.0,0.0,7.0,1.0,0.0,14.0,136.0,150.0,AER,SVO,2,22,0
1173,2019-03-12,1.0,0.0,0.0,11.0,0.0,3.0,4.0,6.0,5.0,8.0,1.0,46.0,0.0,0.0,8.0,39.0,14.0,1.0,0.0,1.0,0.0,0.0,10.0,138.0,148.0,ASF,SVO,2,7,0
1135,2019-03-12,0.0,0.0,3.0,37.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,31.0,6.0,0.0,17.0,14.0,22.0,0.0,0.0,10.0,0.0,0.0,12.0,135.0,147.0,AER,SVO,1,27,0
1137,2019-03-12,0.0,0.0,3.0,61.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,19.0,6.0,0.0,16.0,14.0,43.0,0.0,0.0,8.0,0.0,0.0,14.0,167.0,181.0,AER,SVO,2,21,0
1131,2019-03-12,0.0,0.0,0.0,19.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,75.0,5.0,0.0,11.0,7.0,14.0,0.0,0.0,8.0,0.0,0.0,11.0,138.0,149.0,AER,SVO,1,20,0
1139,2019-03-12,2.0,0.0,1.0,20.0,0.0,0.0,4.0,10.0,0.0,2.0,0.0,69.0,4.0,0.0,9.0,9.0,15.0,1.0,0.0,10.0,1.0,1.0,20.0,138.0,158.0,AER,SVO,2,28,1
1134,2019-03-12,0.0,0.0,1.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,3.0,0.0,1.0,14.0,10.0,0.0,0.0,4.0,1.0,0.0,6.0,129.0,135.0,SVO,AER,1,26,0
1124,2019-03-12,0.0,0.0,2.0,46.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,66.0,6.0,0.0,2.0,16.0,6.0,0.0,0.0,6.0,0.0,0.0,13.0,142.0,155.0,SVO,AER,1,14,0
1643,2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,ASF,SVO,0,217,1
1123,2019-03-12,0.0,0.0,0.0,48.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,47.0,5.0,0.0,8.0,13.0,35.0,0.0,0.0,12.0,0.0,0.0,7.0,167.0,174.0,AER,SVO,2,22,0
1120,2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,63.0,SVO,AER,1,7,0
1130,2019-03-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,51.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,54.0,61.0,SVO,AER,0,5,0
1172,2019-03-12,0.0,0.0,0.0,26.0,0.0,0.0,0.0,11.0,0.0,5.0,1.0,48.0,2.0,0.0,6.0,38.0,9.0,1.0,0.0,2.0,1.0,0.0,13.0,137.0,150.0,SVO,ASF,2,2,0
1140,2019-03-12,0.0,0.0,3.0,40.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,68.0,4.0,0.0,1.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,12.0,123.0,135.0,SVO,AER,1,11,0
1126,2019-03-12,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,3.0,0.0,2.0,9.0,8.0,0.0,0.0,4.0,1.0,0.0,4.0,120.0,124.0,SVO,AER,1,11,0
1121,2019-03-12,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,4.0,0.0,7.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,5.0,75.0,80.0,AER,SVO,1,20,0
6182,2019-03-12,0.0,0.0,0.0,68.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,90.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,188.0,188.0,AER,SVO,2,15,0
1174,2019-03-12,0.0,0.0,0.0,19.0,0.0,1.0,2.0,15.0,0.0,2.0,0.0,45.0,0.0,0.0,4.0,38.0,6.0,2.0,0.0,1.0,1.0,0.0,17.0,119.0,136.0,SVO,ASF,1,6,0
1122,2019-03-12,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,3.0,0.0,12.0,15.0,13.0,0.0,0.0,9.0,1.0,0.0,4.0,164.0,168.0,SVO,AER,2,25,0
6181,2019-03-12,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,84.0,SVO,AER,0,6,0
1138,2019-03-12,0.0,1.0,3.0,20.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,110.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,136.0,147.0,SVO,AER,2,7,0
6180,2019-03-12,0.0,0.0,0.0,41.0,6.0,2.0,2.0,3.0,0.0,0.0,0.0,63.0,3.0,2.0,2.0,1.0,29.0,0.0,0.0,8.0,0.0,0.0,8.0,154.0,162.0,AER,SVO,2,21,0
1129,2019-03-12,0.0,0.0,1.0,59.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,76.0,6.0,0.0,6.0,4.0,9.0,2.0,0.0,5.0,0.0,0.0,11.0,164.0,175.0,AER,SVO,1,17,0
1642,2019-03-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,SVO,ASF,0,217,1
1136,2019-03-13,0.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,107.0,4.0,0.0,3.0,14.0,7.0,0.0,0.0,3.0,0.0,0.0,7.0,155.0,162.0,SVO,AER,2,14,0
1138,2019-03-13,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,104.0,106.0,SVO,AER,1,15,0
6179,2019-03-13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,SVO,AER,1,12,0
1174,2019-03-13,0.0,0.0,0.0,23.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,51.0,0.0,0.0,2.0,44.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,138.0,142.0,SVO,ASF,1,7,0
1127,2019-03-13,0.0,0.0,7.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,134.0,146.0,AER,SVO,2,14,0
1120,2019-03-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,40.0,SVO,AER,0,3,0
1141,2019-03-13,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,3.0,0.0,0.0,7.0,4.0,0.0,0.0,10.0,0.0,0.0,3.0,130.0,133.0,AER,SVO,1,9,0
1642,2019-03-13,0.0,0.0,0.0,32.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,43.0,0.0,0.0,2.0,28.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,115.0,121.0,SVO,ASF,1,7,0
1173,2019-03-13,0.0,0.0,0.0,28.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,44.0,1.0,0.0,5.0,47.0,9.0,1.0,0.0,2.0,1.0,0.0,10.0,137.0,147.0,ASF,SVO,2,11,0
6182,2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,AER,SVO,1,6,0
1135,2019-03-13,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,128.0,132.0,AER,SVO,1,22,0
1137,2019-03-13,0.0,0.0,2.0,19.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,110.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,144.0,150.0,AER,SVO,2,13,0
1121,2019-03-13,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,59.0,66.0,AER,SVO,1,9,0
1131,2019-03-13,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,129.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,138.0,141.0,AER,SVO,1,4,0
1139,2019-03-13,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,123.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,135.0,138.0,AER,SVO,1,6,0
1134,2019-03-13,1.0,0.0,4.0,21.0,0.0,1.0,0.0,7.0,2.0,3.0,0.0,82.0,1.0,0.0,2.0,10.0,6.0,0.0,0.0,4.0,0.0,1.0,13.0,132.0,145.0,SVO,AER,1,17,0
1172,2019-03-13,0.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,34.0,0.0,0.0,24.0,46.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,136.0,141.0,SVO,ASF,2,7,0
1124,2019-03-13,2.0,2.0,10.0,20.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,104.0,1.0,2.0,4.0,10.0,11.0,0.0,0.0,3.0,1.0,0.0,13.0,165.0,178.0,SVO,AER,2,20,0
1140,2019-03-13,0.0,0.0,3.0,5.0,0.0,4.0,2.0,7.0,0.0,1.0,0.0,101.0,4.0,0.0,3.0,5.0,14.0,1.0,0.0,2.0,0.0,0.0,16.0,136.0,152.0,SVO,AER,1,8,0
1643,2019-03-13,0.0,0.0,0.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,3.0,29.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,120.0,122.0,ASF,SVO,1,6,0
1175,2019-03-13,0.0,0.0,0.0,17.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,49.0,3.0,0.0,3.0,48.0,11.0,0.0,0.0,1.0,1.0,0.0,9.0,130.0,139.0,ASF,SVO,1,6,0
1122,2019-03-13,0.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,4.0,0.0,0.0,9.0,10.0,0.0,0.0,2.0,1.0,0.0,7.0,142.0,149.0,SVO,AER,1,20,0
6181,2019-03-13,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,125.0,2.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,6.0,149.0,155.0,SVO,AER,2,6,0
6180,2019-03-13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,78.0,79.0,AER,SVO,1,8,0
1129,2019-03-13,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,106.0,111.0,AER,SVO,1,5,0
1128,2019-03-13,0.0,0.0,4.0,14.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,73.0,1.0,0.0,5.0,3.0,13.0,0.0,0.0,3.0,5.0,0.0,13.0,117.0,130.0,SVO,AER,1,12,0
1123,2019-03-13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,146.0,150.0,AER,SVO,2,8,0
1125,2019-03-13,0.0,0.0,1.0,16.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,114.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,8.0,2.0,0.0,11.0,148.0,159.0,AER,SVO,1,18,0
1126,2019-03-13,0.0,1.0,1.0,16.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,86.0,2.0,0.0,2.0,9.0,5.0,0.0,0.0,4.0,2.0,2.0,13.0,124.0,137.0,SVO,AER,1,12,0
1130,2019-03-13,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,109.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,117.0,125.0,SVO,AER,1,0,0
1173,2019-03-14,0.0,0.0,0.0,23.0,0.0,1.0,2.0,7.0,0.0,2.0,0.0,45.0,1.0,0.0,3.0,48.0,6.0,5.0,0.0,2.0,1.0,0.0,10.0,136.0,146.0,ASF,SVO,2,8,0
1127,2019-03-14,0.0,0.0,11.0,43.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,65.0,5.0,0.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,135.0,155.0,AER,SVO,2,15,0
1135,2019-03-14,0.0,0.0,3.0,37.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,53.0,4.0,2.0,30.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,9.0,132.0,141.0,AER,SVO,1,21,0
6182,2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,43.0,AER,SVO,0,5,0
1137,2019-03-14,0.0,0.0,9.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,14.0,147.0,161.0,AER,SVO,2,22,0
1139,2019-03-14,0.0,0.0,1.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,85.0,89.0,AER,SVO,0,23,0
1129,2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,69.0,71.0,AER,SVO,0,7,0
1131,2019-03-14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,46.0,AER,SVO,0,8,0
1121,2019-03-14,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,10.0,2.0,25.0,0.0,0.0,1.0,0.0,0.0,5.0,64.0,69.0,AER,SVO,1,43,1
1122,2019-03-14,0.0,2.0,3.0,43.0,0.0,6.0,0.0,3.0,2.0,5.0,4.0,13.0,2.0,0.0,18.0,10.0,59.0,0.0,0.0,5.0,1.0,0.0,10.0,166.0,176.0,SVO,AER,2,49,1
1134,2019-03-14,1.0,4.0,3.0,16.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,57.0,5.0,0.0,19.0,13.0,13.0,3.0,0.0,5.0,0.0,0.0,12.0,135.0,147.0,SVO,AER,1,37,1
1174,2019-03-14,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,3.0,47.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,134.0,136.0,SVO,ASF,1,6,0
1140,2019-03-14,2.0,0.0,4.0,37.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,42.0,4.0,0.0,5.0,16.0,14.0,0.0,0.0,2.0,1.0,0.0,12.0,121.0,133.0,SVO,AER,1,23,0
1124,2019-03-14,0.0,1.0,5.0,29.0,0.0,3.0,0.0,7.0,3.0,5.0,1.0,71.0,0.0,0.0,11.0,20.0,8.0,1.0,0.0,6.0,6.0,1.0,14.0,164.0,178.0,SVO,AER,2,28,1
1175,2019-03-14,0.0,0.0,0.0,30.0,0.0,0.0,2.0,8.0,0.0,7.0,2.0,31.0,3.0,0.0,9.0,43.0,14.0,1.0,0.0,0.0,0.0,0.0,13.0,137.0,150.0,ASF,SVO,2,10,0
1120,2019-03-14,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,54.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,66.0,69.0,SVO,AER,1,10,0
6180,2019-03-14,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,AER,SVO,1,21,0
1643,2019-03-14,1.0,0.0,0.0,19.0,0.0,1.0,2.0,8.0,0.0,3.0,0.0,42.0,1.0,0.0,0.0,25.0,25.0,2.0,0.0,1.0,1.0,0.0,11.0,120.0,131.0,ASF,SVO,1,3,0
6179,2019-03-14,1.0,0.0,1.0,29.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,95.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,3.0,0.0,2.0,148.0,150.0,SVO,AER,2,15,0
1172,2019-03-14,0.0,0.0,0.0,28.0,0.0,2.0,2.0,4.0,0.0,3.0,0.0,45.0,3.0,0.0,6.0,45.0,2.0,0.0,0.0,3.0,0.0,0.0,9.0,134.0,143.0,SVO,ASF,2,9,0
1138,2019-03-14,2.0,0.0,3.0,24.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,71.0,1.0,0.0,3.0,17.0,8.0,1.0,0.0,3.0,1.0,0.0,11.0,135.0,146.0,SVO,AER,2,25,0
1642,2019-03-14,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,5.0,29.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,116.0,SVO,ASF,1,13,0
1130,2019-03-14,2.0,2.0,8.0,39.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,80.0,6.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,0.0,0.0,18.0,135.0,153.0,SVO,AER,1,14,0
1141,2019-03-14,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,138.0,140.0,AER,SVO,2,13,0
1123,2019-03-14,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,125.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,146.0,152.0,AER,SVO,2,14,0
6181,2019-03-14,0.0,1.0,4.0,36.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,84.0,4.0,0.0,1.0,14.0,7.0,0.0,0.0,3.0,0.0,0.0,11.0,149.0,160.0,SVO,AER,2,29,1
1126,2019-03-14,0.0,5.0,5.0,31.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,56.0,5.0,1.0,11.0,7.0,17.0,1.0,0.0,5.0,3.0,0.0,20.0,137.0,157.0,SVO,AER,2,16,0
1128,2019-03-14,1.0,2.0,1.0,22.0,0.0,2.0,0.0,10.0,2.0,2.0,4.0,64.0,0.0,0.0,13.0,13.0,13.0,1.0,0.0,6.0,4.0,0.0,13.0,147.0,160.0,SVO,AER,1,23,0
1125,2019-03-14,0.0,3.0,5.0,47.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,81.0,2.0,0.0,2.0,1.0,19.0,0.0,0.0,4.0,2.0,0.0,12.0,157.0,169.0,AER,SVO,2,21,0
1136,2019-03-14,0.0,2.0,8.0,48.0,0.0,6.0,1.0,0.0,0.0,12.0,0.0,49.0,0.0,0.0,10.0,15.0,15.0,1.0,0.0,4.0,1.0,0.0,11.0,161.0,172.0,SVO,AER,2,26,0
1120,2019-03-15,0.0,0.0,2.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,31.0,3.0,0.0,8.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,8.0,73.0,81.0,SVO,AER,1,12,0
1121,2019-03-15,1.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,22.0,7.0,19.0,0.0,0.0,7.0,2.0,0.0,10.0,70.0,80.0,AER,SVO,1,22,0
1134,2019-03-15,0.0,2.0,8.0,30.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,33.0,4.0,0.0,31.0,11.0,0.0,0.0,0.0,7.0,1.0,2.0,20.0,119.0,139.0,SVO,AER,1,38,1
1172,2019-03-15,0.0,0.0,0.0,30.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,24.0,3.0,0.0,10.0,43.0,20.0,3.0,0.0,1.0,0.0,0.0,10.0,137.0,147.0,SVO,ASF,2,16,1
1122,2019-03-15,0.0,0.0,2.0,22.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,45.0,6.0,0.0,34.0,12.0,16.0,0.0,0.0,15.0,1.0,0.0,12.0,152.0,164.0,SVO,AER,2,29,1
1131,2019-03-15,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,85.0,86.0,AER,SVO,0,10,0
1175,2019-03-15,0.0,0.0,0.0,41.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,25.0,3.0,0.0,9.0,47.0,6.0,4.0,0.0,0.0,2.0,0.0,13.0,135.0,148.0,ASF,SVO,2,11,0
1140,2019-03-15,2.0,7.0,1.0,3.0,0.0,5.0,0.0,5.0,2.0,6.0,2.0,44.0,3.0,0.0,36.0,10.0,8.0,1.0,0.0,12.0,2.0,0.0,16.0,133.0,149.0,SVO,AER,1,25,0
1124,2019-03-15,3.0,2.0,2.0,26.0,0.0,7.0,5.0,5.0,0.0,3.0,2.0,64.0,2.0,0.0,34.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,16.0,152.0,168.0,SVO,AER,2,42,1
6180,2019-03-15,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,46.0,1.0,0.0,6.0,6.0,15.0,0.0,0.0,12.0,1.0,0.0,2.0,96.0,98.0,AER,SVO,1,27,0
1123,2019-03-15,0.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,3.0,0.0,5.0,10.0,22.0,0.0,0.0,5.0,0.0,0.0,7.0,123.0,130.0,AER,SVO,1,17,0
1126,2019-03-15,0.0,0.0,9.0,9.0,0.0,0.0,0.0,3.0,9.0,7.0,1.0,50.0,2.0,2.0,33.0,10.0,1.0,0.0,0.0,9.0,3.0,1.0,15.0,134.0,149.0,SVO,AER,2,29,1
1174,2019-03-15,1.0,0.0,0.0,25.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,37.0,4.0,0.0,12.0,48.0,9.0,2.0,0.0,2.0,1.0,0.0,12.0,138.0,150.0,SVO,ASF,2,11,0
1136,2019-03-15,0.0,0.0,5.0,23.0,0.0,25.0,2.0,3.0,0.0,0.0,0.0,57.0,2.0,0.0,37.0,15.0,3.0,1.0,0.0,6.0,0.0,1.0,13.0,167.0,180.0,SVO,AER,2,24,0
1642,2019-03-15,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,28.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,119.0,119.0,SVO,ASF,1,10,0
1125,2019-03-15,0.0,6.0,2.0,46.0,0.0,4.0,0.0,4.0,3.0,1.0,1.0,32.0,1.0,0.0,41.0,10.0,20.0,0.0,0.0,4.0,2.0,0.0,13.0,164.0,177.0,AER,SVO,2,30,1
1173,2019-03-15,0.0,0.0,0.0,25.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,49.0,3.0,0.0,4.0,48.0,6.0,3.0,0.0,0.0,0.0,0.0,9.0,137.0,146.0,ASF,SVO,2,6,0
6181,2019-03-15,1.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,58.0,5.0,0.0,39.0,10.0,23.0,0.0,0.0,9.0,1.0,0.0,9.0,149.0,158.0,SVO,AER,2,23,0
1130,2019-03-15,1.0,0.0,1.0,4.0,0.0,1.0,0.0,11.0,2.0,6.0,2.0,62.0,5.0,0.0,16.0,5.0,17.0,1.0,0.0,8.0,1.0,0.0,17.0,126.0,143.0,SVO,AER,1,23,0
1141,2019-03-15,0.0,1.0,3.0,25.0,1.0,4.0,0.0,2.0,0.0,4.0,0.0,15.0,5.0,0.0,37.0,9.0,34.0,0.0,0.0,6.0,1.0,0.0,11.0,136.0,147.0,AER,SVO,2,22,0
1129,2019-03-15,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,90.0,90.0,AER,SVO,0,13,0
1127,2019-03-15,2.0,2.0,6.0,18.0,0.0,5.0,2.0,6.0,2.0,4.0,1.0,6.0,0.0,0.0,62.0,9.0,25.0,0.0,0.0,4.0,0.0,0.0,16.0,138.0,154.0,AER,SVO,2,23,0
1137,2019-03-15,0.0,0.0,4.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,2.0,0.0,7.0,13.0,15.0,0.0,0.0,5.0,0.0,0.0,8.0,134.0,142.0,AER,SVO,2,19,0
1139,2019-03-15,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,65.0,4.0,0.0,11.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,105.0,112.0,AER,SVO,1,25,0
